tconst,averageRating,numVotes
tt0228982,6.8,274
tt0228992,6.1,148
tt0229002,6.1,1252
tt0229003,4.8,572
tt0229021,5.7,350
tt0229211,4.9,198
tt0229226,6.4,108
tt0229260,4.0,40009
tt0229340,7.2,6028
tt0229362,3.9,387
tt0229664,7.6,2411
tt0229752,4.8,115
tt0229792,5.0,136
tt0229942,5.4,96
tt0230011,6.9,134087
tt0230025,6.4,2196
tt0230030,6.1,112259
tt0230056,5.2,34
tt0230169,5.5,5623
tt0230183,6.8,191
tt0230212,8.9,11
tt0230252,6.9,84
tt0230308,7.2,76
tt0230350,4.8,35
tt0230540,3.9,183
tt0230600,7.6,393271
tt0230631,6.4,363
tt0230783,5.8,706
tt0230838,6.7,94591
tt0231001,6.8,4354
tt0231138,2.1,1397
tt0231153,5.9,76
tt0231402,4.8,26233
tt0231448,5.6,7840
tt0231496,3.2,256
tt0231615,5.5,643
tt0231775,5.4,24799
tt0231781,7.0,134
tt0231956,5.2,613
tt0231971,5.6,3951
tt0232015,4.5,529
tt0232079,3.7,4907
tt0232083,6.7,5978
tt0232098,3.2,983
tt0232231,5.4,43
tt0232465,4.1,382
tt0232500,6.8,419605
tt0232537,6.3,97
tt0232612,7.9,58
tt0232657,2.7,517
tt0232957,7.9,57
tt0233142,6.0,48762
tt0233289,3.4,1116
tt0233402,6.2,103
tt0233469,5.5,77979
tt0233481,5.7,870
tt0233559,3.5,182
tt0233569,4.2,168
tt0233600,5.8,2648
tt0233656,3.6,1484
tt0233699,5.5,626
tt0233764,4.0,124
tt0233841,7.8,8963
tt0233910,5.2,377
tt0233911,6.2,511
tt0233954,5.6,213
tt0234000,6.9,16493
tt0234058,6.7,334
tt0234084,8.1,18
tt0234137,6.1,5741
tt0234215,7.2,630666
tt0234288,7.6,5392
tt0234354,5.8,11738
tt0234393,6.1,379
tt0234407,6.8,852
tt0234499,6.6,230
tt0234570,5.9,1016
tt0234652,2.9,1644
tt0234663,6.4,342
tt0234750,7.2,58
tt0234797,7.4,56
tt0234805,6.9,2469
tt0234811,3.6,50
tt0234829,5.1,16655
tt0234837,7.4,6427
tt0234853,6.7,7786
tt0235048,4.8,1042
tt0235079,5.3,121
tt0235219,5.0,32
tt0235252,3.9,119
tt0235280,2.8,1148
tt0235333,4.8,877
tt0235353,4.0,500
tt0235412,5.9,1188
tt0235497,3.7,317
tt0235547,5.7,103
tt0235553,5.0,1456
tt0235606,4.8,1460
tt0235618,6.9,1194
tt0235679,5.8,15254
tt0235712,5.9,9919
tt0235737,7.0,32022
tt0235807,5.7,38
tt0235877,8.4,49
tt0235953,5.4,922
tt0235970,6.2,73
tt0235982,5.9,591
tt0236019,6.3,2268
tt0236026,4.1,163
tt0236027,7.5,24210
tt0236034,6.4,1654
tt0236126,3.1,1269
tt0236157,6.5,5212
tt0236167,6.7,564
tt0236172,7.2,45
tt0236189,7.5,69
tt0236261,6.3,32
tt0236348,5.6,24933
tt0236432,4.3,13
tt0236474,5.8,173
tt0236493,6.1,114015
tt0236502,3.2,197
tt0236551,5.7,146
tt0236600,5.4,187
tt0236640,6.2,19002
tt0236784,6.1,31113
tt0236832,5.3,22
tt0237121,7.7,30
tt0237152,7.3,50
tt0237199,6.3,96
tt0237289,5.5,756
tt0237295,7.5,52
tt0237320,7.7,69
tt0237534,7.0,71485
tt0237539,7.3,10074
tt0237572,6.8,67722
tt0237680,3.3,556
tt0237687,5.4,321
tt0237706,3.6,224
tt0237865,8.0,112
tt0237994,7.2,850
tt0238112,5.9,35950
tt0238119,7.6,7246
tt0238121,8.2,59
tt0238137,5.5,2643
tt0238205,2.3,285
tt0238247,6.2,1146
tt0238251,4.8,840
tt0238274,5.1,141
tt0238276,5.4,65
tt0238295,5.4,389
tt0238321,6.4,1490
tt0238373,6.7,115
tt0238380,7.3,347060
tt0238463,5.3,723
tt0238474,6.1,76
tt0238546,5.2,59964
tt0238552,5.3,15715
tt0238588,7.2,807
tt0238627,5.1,799
tt0238649,5.5,300
tt0238660,6.6,4117
tt0238743,4.7,123
tt0238883,7.6,17340
tt0238891,7.5,6399
tt0238924,6.9,14179
tt0238936,7.5,46931
tt0238948,5.4,8756
tt0238960,6.1,36
tt0238992,4.3,174
tt0238994,5.9,185
tt0239004,7.8,51
tt0239020,6.6,690
tt0239060,6.0,1721
tt0239102,7.1,1484
tt0239224,6.2,66
tt0239234,6.8,2872
tt0239238,7.0,68
tt0239267,6.9,10
tt0239381,5.7,3971
tt0239388,6.9,925
tt0239395,5.2,62564
tt0239406,5.2,1084
tt0239431,7.4,7
tt0239450,5.0,4429
tt0239467,5.2,735
tt0239509,6.2,719
tt0239522,5.5,29
tt0239570,6.3,333
tt0239670,6.0,1138
tt0239792,4.8,140
tt0239948,5.8,42674
tt0239949,5.0,13794
tt0239955,6.3,349
tt0239986,6.4,6920
tt0240122,7.4,453
tt0240149,6.6,2397
tt0240156,5.7,128
tt0240200,7.7,15359
tt0240340,6.6,304
tt0240389,5.9,343
tt0240400,4.9,169
tt0240402,5.8,5210
tt0240419,7.1,7864
tt0240462,4.7,47399
tt0240468,6.2,48520
tt0240473,6.1,569
tt0240500,4.7,464
tt0240509,5.8,92
tt0240510,6.5,35497
tt0240515,4.7,51377
tt0240585,2.3,363
tt0240659,5.4,578
tt0240772,7.7,619290
tt0240802,5.0,359
tt0240880,5.9,327
tt0240890,6.8,121377
tt0240900,5.3,15236
tt0240913,7.0,11412
tt0240980,6.3,2480
tt0241025,6.2,23504
tt0241079,4.3,115
tt0241142,5.2,162
tt0241183,2.7,633
tt0241223,6.5,2991
tt0241250,6.1,46
tt0241254,6.0,128
tt0241272,5.7,83
tt0241297,6.8,9
tt0241303,7.2,201979
tt0241355,7.6,8
tt0241453,4.9,127
tt0241498,5.5,137
tt0241526,4.3,135
tt0241527,7.6,856155
tt0241657,7.1,421
tt0241683,6.7,139
tt0241760,5.8,37674
tt0241897,6.4,31
tt0241934,5.2,53
tt0241961,8.8,26
tt0241998,2.0,1647
tt0242024,6.1,1300
tt0242029,6.7,273
tt0242150,5.5,2705
tt0242193,6.9,40525
tt0242252,6.0,5594
tt0242337,7.0,60
tt0242380,7.9,20
tt0242423,5.5,145826
tt0242445,5.6,36926
tt0242460,7.8,79
tt0242508,4.8,4583
tt0242519,8.2,72482
tt0242527,6.2,48255
tt0242572,7.6,3585
tt0242587,7.1,10448
tt0242592,4.7,494
tt0242653,6.7,543572
tt0242716,4.6,488
tt0242734,7.5,14
tt0242746,5.1,286
tt0242795,6.7,5348
tt0242821,6.9,49
tt0242888,6.5,9223
tt0242953,5.8,958
tt0242994,6.9,2504
tt0242998,4.9,30255
tt0243017,7.7,66929
tt0243059,5.4,132
tt0243116,4.6,162
tt0243133,7.5,115012
tt0243135,6.7,3949
tt0243155,6.8,263616
tt0243171,6.3,24
tt0243196,3.3,174
tt0243210,5.8,555
tt0243211,5.9,21
tt0243222,6.8,295
tt0243232,6.3,2403
tt0243255,6.4,12821
tt0243278,5.2,721
tt0243291,6.0,28
tt0243327,5.4,159
tt0243415,5.2,590
tt0243441,6.2,23
tt0243452,5.2,208
tt0243462,5.3,802
tt0243483,6.1,154
tt0243493,7.0,18332
tt0243508,5.7,468
tt0243554,6.3,3220
tt0243573,6.7,522
tt0243575,5.6,2549
tt0243585,5.5,58541
tt0243595,6.1,2444
tt0243609,6.9,11648
tt0243650,2.1,608
tt0243652,4.0,356
tt0243655,6.5,60519
tt0243736,5.6,75816
tt0243759,6.9,3236
tt0243794,7.3,6972
tt0243876,5.8,1750
tt0243885,3.6,587
tt0243889,7.7,4343
tt0243892,6.0,90
tt0243904,5.6,599
tt0243907,5.0,823
tt0243927,4.9,117
tt0243931,6.2,7484
tt0243991,4.6,1847
tt0244000,5.9,17520
tt0244071,6.2,421
tt0244092,6.8,1514
tt0244094,6.2,972
tt0244095,4.9,50
tt0244122,6.4,108
tt0244167,4.6,590
tt0244196,5.1,985
tt0244244,6.5,196270
tt0244297,6.7,1548
tt0244316,8.1,28415
tt0244417,4.3,166
tt0244437,5.3,368
tt0244452,3.1,987
tt0244471,5.1,94
tt0244479,7.1,6097
tt0244504,7.0,1870
tt0244521,5.2,3251
tt0244684,5.0,319
tt0244709,5.8,1079
tt0244803,5.3,541
tt0244870,6.1,8990
tt0244884,6.3,288
tt0244941,3.5,317
tt0244944,7.4,55
tt0244947,4.4,35
tt0244970,6.0,27455
tt0245036,7.3,9
tt0245046,6.4,13184
tt0245062,5.7,277
tt0245090,6.7,3693
tt0245095,3.9,546
tt0245115,5.6,3065
tt0245120,5.3,9170
tt0245157,6.1,1687
tt0245171,6.4,4544
tt0245238,6.8,22345
tt0245276,6.9,1908
tt0245294,6.0,839
tt0245299,4.7,85
tt0245317,5.8,257
tt0245341,5.4,662
tt0245348,5.6,61
tt0245350,3.9,272
tt0245356,3.6,1114
tt0245407,5.7,3955
tt0245429,8.6,849556
tt0245438,7.2,36
tt0245479,4.9,1604
tt0245501,7.0,1497
tt0245522,4.0,142
tt0245562,6.1,73651
tt0245573,5.9,3357
tt0245574,7.7,128892
tt0245582,7.1,46
tt0245634,4.7,181
tt0245674,5.6,93831
tt0245686,6.0,61084
tt0245712,8.1,252913
tt0245724,2.9,260
tt0245759,3.6,21
tt0245799,5.9,110
tt0245803,5.5,52207
tt0245825,4.7,3614
tt0245837,7.1,1805
tt0245844,7.7,148485
tt0245866,3.4,1059
tt0245891,5.7,1354
tt0245904,5.2,98
tt0245905,4.5,127
tt0245910,7.4,3918
tt0245929,8.2,8617
tt0246000,4.0,375
tt0246002,5.5,2439
tt0246037,6.2,430
tt0246072,6.3,923
tt0246076,6.6,16
tt0246108,4.3,423
tt0246124,4.2,131
tt0246134,6.2,2284
tt0246146,5.9,81
tt0246157,4.6,190
tt0246197,7.6,11
tt0246228,4.9,546
tt0246266,6.8,2905
tt0246268,7.0,101
tt0246278,6.5,637
tt0246323,5.7,89
tt0246332,4.9,561
tt0246404,6.4,3726
tt0246405,6.6,1522
tt0246409,6.2,22
tt0246411,4.8,67
tt0246460,6.1,229184
tt0246464,6.4,21657
tt0246498,6.3,2419
tt0246500,6.3,4975
tt0246514,5.7,761
tt0246544,4.7,15066
tt0246555,6.1,17
tt0246578,8.0,850179
tt0246592,6.6,6933
tt0246593,7.1,1079
tt0246628,6.7,3117
tt0246677,6.9,26484
tt0246719,6.3,1074
tt0246730,7.0,174
tt0246765,7.2,2083
tt0246772,7.2,8568
tt0246776,5.9,767
tt0246870,4.7,730
tt0246875,6.7,1994
tt0246890,4.6,219
tt0246894,3.1,29673
tt0246906,6.5,316
tt0246965,3.3,131
tt0246989,5.3,19651
tt0247061,6.8,56
tt0247133,5.3,209
tt0247153,6.1,187
tt0247196,7.1,26378
tt0247199,7.1,41125
tt0247254,5.1,2151
tt0247294,7.4,17
tt0247303,4.7,5298
tt0247389,7.5,14
tt0247419,5.0,1086
tt0247425,7.4,42429
tt0247427,5.0,1019
tt0247444,4.7,7100
tt0247512,6.5,314
tt0247586,7.9,57124
tt0247638,6.4,163598
tt0247645,5.7,885
tt0247745,7.0,112988
tt0247786,4.5,102
tt0247796,6.9,89
tt0247823,4.2,272
tt0247887,6.1,961
tt0247953,5.0,46
tt0247992,5.1,3839
tt0248017,7.6,12
tt0248099,6.8,99
tt0248103,6.9,2761
tt0248110,4.3,607
tt0248123,6.3,382
tt0248126,7.4,55633
tt0248164,5.5,111
tt0248169,5.3,496
tt0248180,5.2,186
tt0248185,6.6,7630
tt0248190,6.0,4459
tt0248254,3.4,146
tt0248409,6.4,3546
tt0248436,6.4,45
tt0248617,4.2,3784
tt0248628,6.4,471
tt0248640,4.5,3538
tt0248661,5.8,1395
tt0248667,6.7,105562
tt0248742,3.4,544
tt0248845,7.7,37350
tt0248925,5.8,18
tt0248966,8.1,74
tt0248974,4.5,133
tt0249081,5.3,964
tt0249082,4.4,678
tt0249086,5.5,65
tt0249110,6.5,1373
tt0249146,6.9,16
tt0249172,5.9,374
tt0249180,6.2,812
tt0249238,3.3,132
tt0249241,8.0,15943
tt0249261,4.7,688
tt0249371,6.4,15215
tt0249380,4.4,18564
tt0249412,7.1,583
tt0249443,4.0,192
tt0249462,7.7,142818
tt0249478,5.6,28727
tt0249498,4.9,137
tt0249511,4.2,155
tt0249516,1.3,11885
tt0249538,4.7,481
tt0249624,4.8,179
tt0249757,6.3,93
tt0249846,5.5,229
tt0249858,7.4,30
tt0249868,6.8,62
tt0249892,5.3,846
tt0249893,6.6,1769
tt0250023,6.0,47
tt0250067,7.0,3917
tt0250081,6.8,18333
tt0250125,7.3,1677
tt0250202,6.4,4978
tt0250214,4.2,213
tt0250223,6.7,57856
tt0250224,6.4,25569
tt0250258,7.7,96099
tt0250274,6.3,5075
tt0250282,3.9,462
tt0250292,6.0,4539
tt0250310,4.7,13737
tt0250313,5.8,318
tt0250323,6.5,11992
tt0250343,5.8,376
tt0250347,5.7,3934
tt0250371,6.2,4718
tt0250415,5.1,4848
tt0250445,6.9,251
tt0250451,5.6,83
tt0250468,5.4,19322
tt0250478,6.7,6321
tt0250485,3.6,537
tt0250491,6.8,2304
tt0250494,6.5,248205
tt0250613,3.4,1843
tt0250617,5.7,2621
tt0250625,6.0,231
tt0250636,4.1,367
tt0250638,7.0,5157
tt0250687,6.5,123098
tt0250690,5.2,2120
tt0250698,4.8,2086
tt0250716,6.5,962
tt0250720,5.4,9732
tt0250774,3.1,628
tt0250790,5.3,119
tt0250797,6.7,98427
tt0250804,6.8,73
tt0250809,6.8,4278
tt0250944,5.8,93
tt0251004,5.5,8
tt0251005,2.3,646
tt0251031,6.5,6688
tt0251046,4.1,93
tt0251052,6.7,3855
tt0251054,5.0,95
tt0251057,4.9,466
tt0251075,6.1,136270
tt0251091,7.2,1026
tt0251094,4.6,1061
tt0251110,6.8,1810
tt0251114,6.3,55330
tt0251127,6.5,270047
tt0251160,7.1,143704
tt0251163,6.1,128
tt0251174,4.4,1808
tt0251179,4.2,233
tt0251191,5.8,540
tt0251193,6.2,81
tt0251294,5.8,85
tt0251353,6.1,39
tt0251364,4.7,161
tt0251369,3.4,135
tt0251370,5.4,579
tt0251402,5.4,49
tt0251412,3.4,140
tt0251415,6.6,1527
tt0251422,6.0,59
tt0251433,6.7,5125
tt0251661,6.6,1194
tt0251670,6.1,24
tt0251677,5.8,580
tt0251696,4.6,960
tt0251736,6.0,93410
tt0251744,5.6,657
tt0251756,6.1,1248
tt0251806,4.7,6030
tt0251901,4.8,159
tt0251951,4.2,536
tt0252028,5.5,27751
tt0252052,7.7,2038
tt0252076,5.4,96203
tt0252223,4.8,2730
tt0252225,6.3,307
tt0252253,6.6,278
tt0252266,4.4,469
tt0252299,6.7,25561
tt0252327,5.2,136
tt0252335,7.1,381
tt0252444,7.4,30259
tt0252445,6.4,95
tt0252480,7.0,11424
tt0252501,6.9,41050
tt0252503,6.5,39056
tt0252684,7.2,10038
tt0252703,3.9,187
tt0252866,6.4,270181
tt0252884,5.4,114
tt0252963,5.4,6177
tt0252985,7.1,6912
tt0253016,7.0,222
tt0253028,4.1,224
tt0253056,3.8,258
tt0253063,5.6,796
tt0253104,5.6,63
tt0253110,6.0,1331
tt0253114,5.2,535
tt0253126,6.1,3686
tt0253197,4.7,171
tt0253200,6.9,6733
tt0253314,7.2,17
tt0253335,5.8,334
tt0253474,8.5,912380
tt0253486,4.4,262
tt0253487,5.9,16
tt0253525,7.3,98
tt0253556,6.2,145474
tt0253586,6.7,370
tt0253688,4.9,267
tt0253700,4.9,746
tt0253754,6.4,83930
tt0253798,6.2,18479
tt0253827,5.4,1318
tt0253840,5.8,1633
tt0253842,4.5,87
tt0253867,5.2,62458
tt0253895,4.9,41
tt0253933,6.2,12
tt0254067,7.7,24
tt0254099,6.3,8752
tt0254199,6.2,5089
tt0254226,5.3,241
tt0254252,5.1,798
tt0254284,4.9,240
tt0254325,6.5,946
tt0254334,5.3,3327
tt0254448,9.0,11
tt0254455,7.0,38714
tt0254481,7.1,27409
tt0254610,7.0,521
tt0254617,4.4,170
tt0254622,6.0,71
tt0254626,5.4,462
tt0254686,7.5,71816
tt0254705,5.2,645
tt0254775,5.2,1381
tt0254784,5.6,71
tt0254791,5.9,200
tt0255019,6.5,82
tt0255021,4.9,18
tt0255055,5.7,227
tt0255067,7.2,12874
tt0255094,7.4,6682
tt0255099,8.8,38
tt0255112,3.5,1478
tt0255198,6.0,4618
tt0255305,5.2,2090
tt0255312,4.0,135
tt0255321,6.9,2674
tt0255325,5.6,49
tt0255348,7.8,38
tt0255432,6.1,487
tt0255443,4.0,94
tt0255476,5.5,66
tt0255477,4.3,8639
tt0255582,5.3,42
tt0255589,6.9,14718
tt0255623,3.9,689
tt0255653,6.7,5281
tt0255655,5.6,99
tt0255702,5.2,2060
tt0255797,5.0,129
tt0255798,4.8,63724
tt0255819,6.4,16568
tt0255820,6.0,222
tt0255909,3.6,940
tt0256009,7.4,71011
tt0256084,6.7,939
tt0256087,5.1,81
tt0256103,6.0,13156
tt0256127,6.9,434
tt0256155,3.2,1392
tt0256160,3.0,130
tt0256179,5.5,26
tt0256276,6.3,13717
tt0256341,5.5,407
tt0256359,6.5,4369
tt0256374,4.1,459
tt0256375,5.4,196
tt0256378,4.4,184
tt0256380,6.0,144789
tt0256400,5.1,91
tt0256415,6.2,123597
tt0256524,6.7,42423
tt0256531,4.6,213
tt0256587,6.1,24
tt0256630,6.7,190
tt0256666,6.7,410
tt0256692,5.5,5278
tt0256757,6.5,11
tt0256766,6.2,101
tt0256856,4.2,339
tt0257019,5.2,990
tt0257044,7.7,284539
tt0257076,6.1,153974
tt0257106,5.3,175152
tt0257255,5.1,59
tt0257288,5.1,13
tt0257289,7.0,1432
tt0257355,7.0,75
tt0257360,7.2,133585
tt0257408,4.9,734
tt0257497,8.0,1336
tt0257510,3.7,2253
tt0257516,5.0,35001
tt0257568,4.5,33732
tt0257721,3.5,201
tt0257750,4.6,245
tt0257756,6.4,48241
tt0257764,5.0,13
tt0257818,4.5,148
tt0257939,7.3,159
tt0257947,6.6,34
tt0258000,6.8,296939
tt0258038,5.3,15125
tt0258068,7.0,29743
tt0258100,6.2,6101
tt0258127,6.8,74
tt0258153,6.1,62471
tt0258210,3.8,115
tt0258247,7.8,896
tt0258273,6.7,7690
tt0258463,7.8,576329
tt0258470,5.7,35275
tt0258489,6.6,1091
tt0258501,5.7,16
tt0258512,6.7,20
tt0258534,3.8,793
tt0258562,5.4,272
tt0258604,4.6,12
tt0258635,5.6,45
tt0258761,7.2,2140
tt0258816,6.4,6397
tt0258827,5.3,4479
tt0258834,7.9,20
tt0258854,6.4,272
tt0258862,4.2,351
tt0258877,5.4,806
tt0258883,6.8,237
tt0258885,7.3,3076
tt0258901,5.4,117
tt0258967,6.6,6715
tt0259017,6.1,207
tt0259023,4.0,13
tt0259054,5.3,239
tt0259060,5.7,5644
tt0259072,7.7,8831
tt0259134,6.7,1455
tt0259216,4.7,129
tt0259218,4.0,252
tt0259221,5.7,84
tt0259255,5.0,121
tt0259265,6.6,156
tt0259288,6.1,39967
tt0259289,7.0,172
tt0259324,5.3,252286
tt0259333,7.8,41
tt0259343,6.3,88
tt0259386,4.9,340
tt0259393,7.2,20223
tt0259424,6.0,383
tt0259442,5.1,1644
tt0259446,6.6,144637
tt0259484,7.0,14238
tt0259497,4.5,379
tt0259516,7.4,240
tt0259538,5.8,120
tt0259567,5.5,1415
tt0259711,6.9,285720
tt0259729,7.7,73
tt0259730,6.1,205
tt0259741,5.7,527
tt0259742,7.4,12
tt0259744,7.5,477
tt0259822,5.5,8885
tt0259929,5.4,2175
tt0259974,6.0,7956
tt0259991,5.2,32
tt0260023,7.0,95
tt0260054,6.2,914
tt0260136,4.3,718
tt0260216,4.5,241
tt0260320,5.6,5321
tt0260332,7.3,1991
tt0260414,7.1,3801
tt0260481,4.5,336
tt0260522,5.2,986
tt0260688,7.3,2938
tt0260695,5.5,799
tt0260731,7.2,171
tt0260746,5.8,727
tt0260866,6.3,57083
tt0260924,6.4,868
tt0260960,7.6,10
tt0260991,7.7,34211
tt0260992,7.1,387
tt0261000,6.8,344
tt0261066,6.2,1404
tt0261125,6.6,283
tt0261199,1.9,1144
tt0261289,5.3,18817
tt0261311,5.9,2273
tt0261326,4.8,105
tt0261392,6.8,161081
tt0261552,6.9,2329
tt0261570,6.3,46
tt0261652,5.9,438
tt0261697,5.8,339
tt0261706,5.8,69
tt0261734,6.4,115
tt0261755,5.5,599
tt0261800,5.6,211
tt0261959,7.9,52
tt0261983,6.4,62907
tt0261992,5.0,1471
tt0262196,6.9,575
tt0262213,5.6,31
tt0262221,4.1,322
tt0262222,4.0,73
tt0262345,4.8,45
tt0262396,5.9,7898
tt0262429,3.1,338
tt0262432,7.2,8666
tt0262462,5.3,849
tt0262560,6.1,282
tt0262690,7.6,786
tt0262699,5.2,2636
tt0262774,6.6,731
tt0262828,2.3,191
tt0262911,5.3,1260
tt0262942,6.2,1920
tt0263005,3.1,212
tt0263053,4.2,666
tt0263101,6.5,3779
tt0263118,7.3,46
tt0263156,6.8,328
tt0263215,5.4,1219
tt0263256,7.2,15
tt0263265,5.4,6175
tt0263334,7.2,2624
tt0263386,4.6,1428
tt0263488,6.2,142584
tt0263495,4.9,67
tt0263496,5.8,1092
tt0263657,5.5,121
tt0263667,5.7,52
tt0263671,6.3,2575
tt0263725,6.7,4832
tt0263728,3.9,2965
tt0263734,5.9,4713
tt0263746,3.8,705
tt0263757,6.2,43179
tt0263761,4.3,121
tt0263939,6.4,542
tt0263971,6.3,277
tt0264079,5.2,452
tt0264108,4.7,104
tt0264150,5.3,28587
tt0264319,6.3,351
tt0264323,5.3,13293
tt0264333,6.6,1781
tt0264335,4.9,61
tt0264355,6.3,328
tt0264365,3.4,288
tt0264395,6.4,66525
tt0264410,3.1,650
tt0264425,4.7,83
tt0264429,3.7,1985
tt0264464,8.1,1095832
tt0264472,6.5,74647
tt0264508,6.2,21041
tt0264559,4.6,159
tt0264581,4.1,135
tt0264605,3.6,141
tt0264606,3.4,239
tt0264616,7.2,91366
tt0264675,3.6,235
tt0264683,4.9,466
tt0264689,7.1,3450
tt0264692,6.6,90
tt0264710,5.0,276
tt0264761,6.6,17438
tt0264792,4.9,306
tt0264796,7.4,45605
tt0264916,5.8,165
tt0264927,7.8,7
tt0264935,6.2,62404
tt0265010,4.9,2660
tt0265018,6.9,1207
tt0265029,5.7,60361
tt0265086,7.7,423649
tt0265087,4.9,43309
tt0265101,6.2,346
tt0265104,4.7,2953
tt0265107,7.1,372
tt0265116,7.0,2484
tt0265118,4.1,469
tt0265133,3.5,308
tt0265148,3.8,5103
tt0265171,5.6,4712
tt0265175,6.5,112
tt0265180,4.7,131
tt0265198,2.8,648
tt0265208,6.7,239805
tt0265221,3.8,49
tt0265226,6.0,96
tt0265252,5.3,264
tt0265273,6.0,39
tt0265281,6.5,38
tt0265298,5.5,39577
tt0265307,6.6,4476
tt0265343,7.3,26685
tt0265344,6.2,69
tt0265349,6.4,84790
tt0265357,4.3,189
tt0265452,4.2,157
tt0265459,6.8,131727
tt0265496,2.7,298
tt0265521,7.0,19
tt0265581,5.2,445
tt0265591,6.1,9545
tt0265611,5.3,327
tt0265625,5.1,513
tt0265632,6.5,11672
tt0265651,6.6,19471
tt0265662,6.9,37174
tt0265663,4.8,51
tt0265666,7.6,313203
tt0265675,3.9,20
tt0265709,5.7,2050
tt0265713,6.6,4810
tt0265739,6.3,784
tt0265752,5.9,1043
tt0265773,7.2,45
tt0265787,4.0,770
tt0265803,6.0,277
tt0265808,5.1,13726
tt0265825,6.6,575
tt0265828,4.7,201
tt0265843,5.5,165
tt0265859,5.5,1424
tt0265864,5.0,138
tt0265930,6.9,8787
tt0265944,3.5,2046
tt0266041,6.2,220
tt0266057,2.0,1187
tt0266067,6.2,216
tt0266073,4.2,15
tt0266102,6.9,105
tt0266238,7.7,29
tt0266308,7.5,194449
tt0266339,2.8,22
tt0266381,6.3,444
tt0266391,6.4,8959
tt0266408,5.3,1880
tt0266449,5.0,84
tt0266452,6.3,42623
tt0266465,6.0,49414
tt0266486,4.0,266
tt0266489,5.9,61989
tt0266519,6.1,1552
tt0266529,5.8,454
tt0266543,8.2,1113517
tt0266555,6.2,1893
tt0266629,5.2,242
tt0266634,4.9,220
tt0266697,8.2,1194128
tt0266703,6.9,615
tt0266705,6.0,105
tt0266719,4.7,133
tt0266732,5.5,808
tt0266747,3.0,5491
tt0266821,6.4,1692
tt0266824,5.8,320
tt0266849,5.5,136
tt0266870,6.2,540
tt0266915,6.7,239084
tt0266945,6.1,112
tt0266971,5.9,2616
tt0266987,7.1,167085
tt0267000,6.2,76
tt0267024,5.1,596
tt0267044,5.7,582
tt0267129,6.1,13127
tt0267248,4.8,10164
tt0267261,5.0,2207
tt0267263,7.0,19
tt0267287,6.4,13700
tt0267336,3.4,230
tt0267379,4.1,138
tt0267414,4.7,308
tt0267427,7.1,140
tt0267440,3.0,1051
tt0267490,7.2,765
tt0267506,4.7,135
tt0267601,5.4,1472
tt0267622,6.6,448
tt0267626,6.7,67410
tt0267659,4.9,538
tt0267764,5.6,33
tt0267784,5.9,25
tt0267785,4.4,396
tt0267804,5.9,96089
tt0267891,5.8,38830
tt0267913,5.3,125548
tt0267929,7.1,9
tt0267959,6.7,34
tt0267989,5.2,919
tt0268040,6.1,738
tt0268126,7.7,203066
tt0268130,5.3,349
tt0268200,6.7,1606
tt0268219,6.9,1079
tt0268229,4.5,295
tt0268380,7.5,519234
tt0268397,6.1,38029
tt0268424,6.9,437
tt0268437,6.4,5250
tt0268548,4.6,317
tt0268579,4.6,3019
tt0268581,3.7,421
tt0268636,4.1,420
tt0268690,7.0,11497
tt0268695,6.0,130411
tt0268696,6.7,573
tt0268711,4.4,1196
tt0268755,4.6,825
tt0268762,4.8,183
tt0268776,4.5,53
tt0268917,6.3,560
tt0268978,8.2,987075
tt0268992,5.8,41
tt0268995,6.9,57667
tt0269043,5.6,73
tt0269058,5.4,217
tt0269084,3.0,140
tt0269095,6.1,26490
tt0269182,6.6,89
tt0269217,6.9,2918
tt0269281,6.0,1710
tt0269329,6.8,1641
tt0269341,6.1,7372
tt0269347,6.1,51425
tt0269356,3.9,1064
tt0269376,4.8,124
tt0269408,5.1,371
tt0269411,8.8,24
tt0269461,6.9,1615
tt0269483,6.0,3234
tt0269499,6.4,3746
tt0269546,5.4,441
tt0269600,7.0,81
tt0269642,6.1,170
tt0269743,6.9,10330
tt0269746,7.3,5322
tt0269763,6.7,979
tt0269771,6.4,539
tt0269792,5.6,342
tt0269839,3.9,137
tt0269856,7.5,2693
tt0269857,5.9,1522
tt0269876,5.6,154
tt0270021,6.4,259
tt0270035,7.7,219
tt0270059,5.9,206
tt0270104,6.7,183
tt0270179,7.3,206
tt0270197,6.2,1289
tt0270259,6.3,3837
tt0270270,5.9,588
tt0270288,7.0,92007
tt0270320,7.3,16
tt0270348,6.1,858
tt0270349,6.7,17
tt0270393,2.8,800
tt0270397,8.4,16
tt0270417,4.3,417
tt0270480,6.5,4054
tt0270487,6.2,372
tt0270500,6.7,225
tt0270515,7.0,84
tt0270560,5.1,5159
tt0270569,6.8,458
tt0270688,5.3,1928
tt0270707,4.7,11032
tt0270841,4.4,673
tt0270845,4.0,76
tt0270846,1.5,31691
tt0270880,4.5,640
tt0270911,4.9,1997
tt0270918,6.4,148
tt0270919,7.0,2227
tt0270933,6.6,3814
tt0270980,4.7,30653
tt0270989,5.2,116
tt0270991,3.3,277
tt0271017,4.7,295
tt0271018,3.8,446
tt0271020,5.2,625
tt0271027,6.6,66610
tt0271029,7.5,3469
tt0271045,5.3,145
tt0271053,3.5,136
tt0271136,5.2,2759
tt0271193,5.6,163
tt0271200,4.3,1164
tt0271210,5.1,1189
